ID,MEMBER ID,PROJECT,YEAR,JANUARY,FEBRUARY,MARCH,APRIL,MAY,JUNE,JULY,AUGUST,SEPTEMBER,OCTOBER,NOVEMBER,DECEMBER,TOTAL,JAN PAYED DATE,JAN CON NO,JAN REMARKS,FEB PAYED DATE,FEB CON NO,FEB REMARKS,MAR PAYED DATE,MAR CON NO,MAR REMARKS,APR PAYED DATE,APR CON NO,APR REMARKS,MAY PAYED DATE,MAY CON NO,MAY REMARKS,JUN PAYED DATE,JUN CON NO,JUN REMARKS,JULY PAYED DATE,JUL CON NO,JUL REMARKS,AUG PAYED DATE,AUG CON NO,AUG REMARKS,SEP PAYED DATE,SEP CON NO,SEP REMARKS,OCT PAYED DATE,OCT CON NO,OCT REMARKS,NOV PAYED DATE,NOV CON NO,NOV REMARKS,DEC PAYED DATE,DEC CON NO,DEC REMARKS,NOT COUNTED,NOTES,Date Created,Created by,Date Updated,Updated By,JANUARY PENALTY,FEBRUARY PENALTY,MARCH PENALTY,APRIL PENALTY,MAY PENALTY,JUNE PENALTY,JULY PENALTY,AUGUST PENALTY,SEPTEMBER PENALTY,OCTOBER PENALTY,NOVEMBER PENALTY,DECEMBER PENALTY,TOTAL PENALTY,JANUARY_PAYMENT_DATE,FEBRUARY_PAYMENT_DATE,MARCH_PAYMENT_DATE,APRIL_PAYMENT_DATE,MAY_PAYMENT_DATE,JUNE_PAYMENT_DATE,JULY_PAYMENT_DATE,AUGUST_PAYMENT_DATE,SEPTEMBER_PAYMENT_DATE,OCTOBER_PAYMENT_DATE,NOVEMBER_PAYMENT_DATE,DECEMBER_PAYMENT_DATE,FLAG_PAYMENT_MISSING_DATE,FLAG_MULTIPLE_RECEIPTS,FLAG_INVALID_YEAR
202,1727,RIZAL,2024,0.0,1100,1000,0,0,1000,0,0,1000,0,0,0,4100.0,,,,1,352,,14,488,,,,,,,,27,831,,,,,,,,29,1131,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2024-02-01,2024-03-14,,,2024-06-27,,,2024-09-29,,,,False,False,False
203,1729,RIZAL,2024,2150.0,2150,2150,2150,2250,2200,0,3900,0,4500,0,0,21450.0,11,185,,8,356,,12,472,,12,514,,14,618,,27,852,,,,,,"885,942",AUG.2&AUG. 27,,,,18,1142,,,,,,,,0,,,,2024-11-19,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024-01-11,2024-02-08,2024-03-12,2024-04-12,2024-05-14,2024-06-27,,,,2024-10-18,,,True,True,False
204,1819,RIZAL,2024,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-15,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
205,1732,RIZAL,2024,0.0,0,1000,1000,2000,0,2000,0,2000,0,2000,0,10000.0,,,,,,,11,468,,12,517,,29,630,,,,,30,988,,,,,29,1129,,,,,7,1155,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2024-03-11,2024-04-12,2024-05-29,,2024-07-30,,2024-09-29,,2024-11-07,,False,False,False
206,1731,RIZAL,2024,0.0,0,1000,1000,1123,0,1150,0,1150,0,2000,0,7423.0,,,,,,,11,469,,12,516,,29,629,,29,,,30,987,,,,,29,1130,,,,,7,1156,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2024-03-11,2024-04-12,2024-05-29,2024-06-29,2024-07-30,,2024-09-29,,2024-11-07,,False,False,False
207,1835,RIZAL,2024,0.0,0,3000,0,0,3000,0,0,0,3000,0,0,9000.0,,,,,,,27,500,,,,,,,,21,647,,,,,,,,,,,11,1137,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2024-03-27,,,2024-06-21,,,,2024-10-11,,,False,False,False
208,1740,RIZAL,2024,0.0,0,6000,0,0,15000,0,0,0,13000,0,0,34000.0,,,,,,,27,499,,,,,,,,21,646,,,,,,,,,,,11,1136,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2024-03-27,,,2024-06-21,,,,2024-10-11,,,False,False,False
209,1743,RIZAL,2024,10816.0,0,10816,0,10816,0,10816,0,10816,0,10816,0,64896.0,9,179,JAN-FEB 2024,,,,11,467,MAR - APR,,,,13,614,MAY - JUN,,,,10,957,JUL - AUG,,,,11,1103,SEP - OCT,,,,19,1170,NOV-DEC.,,,,0,,,,2024-11-21,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024-01-09,,2024-03-11,,2024-05-13,,2024-07-10,,2024-09-11,,2024-11-19,,False,False,False
210,1744,RIZAL,2024,0.0,0,0,0,0,3250,0,0,0,0,0,0,3250.0,,,,,,,,,,,,,,,,24,649,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,2024-06-24,,,,,,,False,False,False
211,505,MASAO,2024,1000.0,1500,2000,1500,0,1500,2000,0,0,0,0,0,9500.0,19,217,,9,372,,1,482,,29,536,,,,,1,,,30,975,,,,,,,,,,,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024-01-19,2024-02-09,2024-03-01,2024-04-29,,2024-06-01,2024-07-30,,,,,,False,False,False
212,1747,RIZAL,2024,2000.0,1500,2000,1500,0,1500,2000,1000,0,2000,0,0,13500.0,19,"212,297","#297 - DEC. 19,2023",9,369,,14,484,,29,538,,,,,27,810,,30,978,,27,869,,,,,28,1459,,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024-01-19,2024-02-09,2024-03-14,2024-04-29,,2024-06-27,2024-07-30,2024-08-27,,2024-10-28,,,False,True,False
213,1746,RIZAL,2024,2000.0,1500,2000,1500,0,1500,2000,1000,0,2000,0,0,13500.0,19,"216,299","#299 -DEC.19,2023",9,370,,14,485,,29,537,,,,,27,811,,30,977,,27,871,,,,,28,1461,sept-oct,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024-01-19,2024-02-09,2024-03-14,2024-04-29,,2024-06-27,2024-07-30,2024-08-27,,2024-10-28,,,False,True,False
214,1752,RIZAL,2024,2000.0,1500,2000,1500,0,1500,2000,1000,0,2000,0,0,13500.0,19,"215,298","#298-DEC.19,2023",9,371,,14,483,,29,534,,,,,27,807,,30,976,,22,868,,,,,28,1460,sept-oct,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024-01-19,2024-02-09,2024-03-14,2024-04-29,,2024-06-27,2024-07-30,2024-08-22,,2024-10-28,,,False,True,False
215,1758,RIZAL,2024,1000.0,1000,1000,1000,1000,0,1000,1000,1000,0,0,0,8000.0,19,213,,22,455,,21,493,,29,542,,31,635,,,,,30,971,,27,887,,29,1124,,,,,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024-01-19,2024-02-22,2024-03-21,2024-04-29,2024-05-31,,2024-07-30,2024-08-27,2024-09-29,,,,False,False,False
216,1759,RIZAL,2024,1100.0,1100,1100,1100,1000,0,1100,1000,1000,0,0,0,8500.0,19,210,OK,22,452,OK,21,494,OK,29,544,,31,636,OK,,,,30,974,OK,27,886,OK,29,1122,OK,,,,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024-01-19,2024-02-22,2024-03-21,2024-04-29,2024-05-31,,2024-07-30,2024-08-27,2024-09-29,,,,False,False,False
217,1762,RIZAL,2024,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
218,1766,RIZAL,2024,0.0,4116,0,2800,1400,1400,1400,1400,0,0,2800,0,15316.0,,,,9,365,OK,,,,29,603,,25,632,OK,24,802,OK,22,966,OK,27,1101,OK,,,,,,,18,1164,OK,,,,0,,,,2024-11-21,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2024-02-09,,2024-04-29,2024-05-25,2024-06-24,2024-07-22,2024-08-27,,,2024-11-18,,False,False,False
219,1767,RIZAL,2024,0.0,3000,0,3000,0,3000,0,3000,0,0,3000,0,15000.0,,,,9,366,DEC-JAN - OK,,,,29,602,,,,,24,801,OK,,,,27,1102,OK,,,,,,,18,1163,OK,,,,0,,,,2024-11-21,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2024-02-09,,2024-04-29,,2024-06-24,,2024-08-27,,,2024-11-18,,False,False,False
220,1768,RIZAL,2024,0.0,3000,0,0,0,0,0,0,2000,0,0,0,5000.0,,,,8,361,OK,,,,,,,,,,,,,,,,,,,29,1128,OK,,,,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2024-02-08,,,,,,,2024-09-29,,,,False,False,False
221,1769,RIZAL,2024,3000.0,0,3000,0,0,3500,0,2000,0,3000,0,0,14500.0,19,203,OK,,,,27,502,OK,,,,,,,27,826,OK,,,,27,872,OK,,,,28,1146,OK,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024-01-19,,2024-03-27,,,2024-06-27,,2024-08-27,,2024-10-28,,,False,False,False
222,1770,RIZAL,2024,0.0,6000,6000,4000,0,0,0,6000,0,0,0,0,22000.0,,,,6,353,OK,15,489,OK,29,601,,,,,,,,,,,22,866,"BLK 3, LOT 28/30 - OK",,,,,,,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2024-02-06,2024-03-15,2024-04-29,,,,2024-08-22,,,,,False,False,False
223,1771,RIZAL,2024,1300.0,2500,1300,1300,1300,1300,0,0,1300,1300,0,0,11600.0,17,196,"DEC.30,2023 - OK",22,388,OK,14,475,OK,12,520,,14,615,OK,27,803,OK,,,,,,,12,892,OK,28,1150,OK,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024-01-17,2024-02-22,2024-03-14,2024-04-12,2024-05-14,2024-06-27,,,2024-09-12,2024-10-28,,,False,False,False
225,1777,RIZAL,2024,2500.0,2500,0,2500,0,2500,5000,0,2500,0,0,0,17500.0,19,202,ok,22,394,ok,,,,12,515,,,,,27,812,ok,,"969,955",july 12 & july 30 - ok,,,,29,1125,ok,,,,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024-01-19,2024-02-22,,2024-04-12,,2024-06-27,,,2024-09-29,,,,True,True,False
226,1781,RIZAL,2024,3153.0,3153,3153,3153,3153,3150,3153,3153,0,3153,0,0,28374.0,25,351,ok,23,397,ok,26,498,ok,29,548,,28,631,ok,27,806,ok,30,989,ok,27,879,ok,,,,2,1132,ok,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024-01-25,2024-02-23,2024-03-26,2024-04-29,2024-05-28,2024-06-27,2024-07-30,2024-08-27,,2024-10-02,,,False,False,False
227,1780,RIZAL,2024,0.0,4680,0,0,0,0,0,0,0,0,0,0,4680.0,,,,19,384,MD-100    / OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2024-02-19,,,,,,,,,,,False,False,False
228,1817,RIZAL,2024,0.0,3800,2500,2000,0,2500,2500,2500,2500,0,0,0,18300.0,,,,8,358,OK,21,497,OK,29,547,,,,,27,824,OK,30,984,OK,27,874,OK,12,1106,OK,,,,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2024-02-08,2024-03-21,2024-04-29,,2024-06-27,2024-07-30,2024-08-27,2024-09-12,,,,False,False,False
229,1818,RIZAL,2024,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
230,1783,RIZAL,2024,0.0,5000,5000,0,0,3000,0,0,0,10000,0,0,23000.0,,,,8,360,OK,14,,,,,,,,,27,814,OK,,,,,,,,,,28,1462,OK,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2024-02-08,2024-03-14,,,2024-06-27,,,,2024-10-28,,,False,False,False
231,1782,RIZAL,2024,0.0,0,0,0,0,7000,0,0,0,0,0,0,7000.0,,,,,,,,,,,,,,,,27,814,OK,,,,,,,,,,,,,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,2024-06-27,,,,,,,False,False,False
232,1785,RIZAL,2024,0.0,0,5000,1000,0,0,0,0,0,0,0,0,6000.0,,,,,,,14,479,OK,29,549,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2024-03-14,2024-04-29,,,,,,,,,False,False,False
233,1784,RIZAL,2024,0.0,0,2000,0,0,0,0,0,0,0,0,0,2000.0,,,,,,,24,480,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2024-03-24,,,,,,,,,,False,False,False
234,1789,RIZAL,2024,0.0,0,0,0,0,0,0,26000,0,0,0,0,26000.0,,,,,,,,,,,,,,,,,,,,,,2,943,OK,,,,,,,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,2024-08-02,,,,,False,False,False
235,1796,RIZAL,2024,2000.0,1500,2000,1500,0,1500,2000,1000,0,2000,0,0,13500.0,19,"218,301",OK,9,373,OK,14,481,OK,29,539,,,,,27,808,OK,30,979,OK,27,870,OK,,,,28,"14,561,457",sept-oct OK,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024-01-19,2024-02-09,2024-03-14,2024-04-29,,2024-06-27,2024-07-30,2024-08-27,,2024-10-28,,,False,True,False
236,1799,RIZAL,2024,0.0,0,0,0,17232,0,0,0,17232,0,0,0,34464.0,,,,,,,,,,,,,6,608,jan-april 2024  / OK,,,,,,,,,,25,1121,MAY-AUG 2024  / OK,,,,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,2024-05-06,,,,2024-09-25,,,,False,False,False
237,1797,RIZAL,2024,4280.0,4280,0,4280,0,4280,4500,3000,3000,2000,0,0,29620.0,10,184,OK,9,376,OK,,,,8,508,,,,,18,643,OK,30,972,OK,21,863,OK,12,1108,OK,28,1145,OK,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024-01-10,2024-02-09,,2024-04-08,,2024-06-18,2024-07-30,2024-08-21,2024-09-12,2024-10-28,,,False,False,False
238,1798,RIZAL,2024,18000.0,0,0,1000,0,0,800,0,0,0,0,0,19800.0,4,177,OK,,,,,,,29,543,,,,,,,,30,970,OK,,,,,,,,,,,,,,,,0,,,,2024-11-21,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024-01-04,,,2024-04-29,,,2024-07-30,,,,,,False,False,False
239,1802,RIZAL,2024,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
240,1804,RIZAL,2024,0.0,0,0,4000,0,0,0,0,0,5000,0,0,9000.0,,,,,,,,,,16,529,,,,,,,,,,,,,,,,,29,1152,OK,,,,,,,0,,,,2024-11-21,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2024-04-16,,,,,,2024-10-29,,,False,False,False
241,1803,RIZAL,2024,0.0,0,0,4000,0,0,0,0,0,5000,0,0,9000.0,,,,,,,,,,16,530,,,,,,,,,,,,,,,,,29,1151,OK,,,,,,,0,,,,2024-11-21,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2024-04-16,,,,,,2024-10-29,,,False,False,False
242,1805,RIZAL,2024,0.0,0,1500,0,0,1000,0,1000,1500,0,0,0,5000.0,,,,,,,27,501,OK,,,,,,,27,827,OK,,,,27,880,OK,12,893,OK,,,,,,,,,,0,,,,2024-11-21,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2024-03-27,,,2024-06-27,,2024-08-27,2024-09-12,,,,False,False,False
243,1806,RIZAL,2023,0.0,0,4420,2947,0,0,0,0,0,0,0,0,7367.0,,,,,,,17,606,OK,26,658,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-21,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2023-03-17,2023-04-26,,,,,,,,,False,False,False
244,1807,RIZAL,2024,4080.0,4080,4080,8160,0,4080,4080,4080,4080,4080,4080,0,44880.0,9,180,OK,12,377,OK,11,466,OK,11,511,,,,,11,640,OK,10,959,OK,13,860,OK,11,1104,OK,21,1167,OK,19,1168,OK,,,,0,,,,2024-11-21,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024-01-09,2024-02-12,2024-03-11,2024-04-11,,2024-06-11,2024-07-10,2024-08-13,2024-09-11,2024-10-21,2024-11-19,,False,False,False
245,1808,RIZAL,2024,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
246,1816,RIZAL,2024,0.0,3500,2000,2000,0,2000,2000,2000,2000,0,0,0,15500.0,,,,8,359,OK,21,496,OK,29,546,,,,,27,823,OK,30,985,OK,27,873,OK,12,900,OK,,,,,,,,,,0,,,,2024-11-22,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2024-02-08,2024-03-21,2024-04-29,,2024-06-27,2024-07-30,2024-08-27,2024-09-12,,,,False,False,False
247,1816,RIZAL,2023,0.0,0,5500,0,5650,0,3665,0,0,0,6000,0,20815.0,,,,,,,13,796,OK,,,,26,710,OK,,,,19,788,OK,,,,,,,,,,28,124,OK,,,,0,,,,2024-11-22,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2023-03-13,,2023-05-26,,2023-07-19,,,,2023-11-28,,False,False,False
248,1817,RIZAL,2023,0.0,0,7000,0,6726,0,4485,0,0,0,6000,0,24211.0,,,,,,,13,795,OK,,,,26,709,OK,,,,19,787,OK,,,,,,,,,,28,125,OK,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,2023-03-13,,2023-05-26,,2023-07-19,,,,2023-11-28,,False,False,False
249,1780,RIZAL,2023,0.0,0,0,2340,2340,0,0,4680,0,0,0,0,9360.0,,,,,,,,,,17,648,,23,704,50-MD,,,,,,,4,800,OK,,,,,,,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2023-04-17,2023-05-23,,,2023-08-04,,,,,False,False,False
250,1810,RIZAL,2023,0.0,0,0,9000,1604,0,1604,1604,0,0,0,0,13812.0,,,,,,,,,,17,649,,24,705,OK,,,,6,761,OK,4,851,OK,,,,,,,,,,,,,0,,,,2024-11-21,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2023-04-17,2023-05-24,,2023-07-06,2023-08-04,,,,,False,False,False
251,1810,RIZAL,2024,0.0,3208,0,0,0,0,0,0,0,0,0,0,3208.0,,,,19,385,SEPT-OCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2024-02-19,,,,,,,,,,,False,False,False
252,1936,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
253,1783,RIZAL,2023,0.0,2000,2000,1500,0,1000,1000,0,0,0,0,0,7500.0,,,,10,762,DP / OK,13,800,OK,10,630,,,,,15,741,OK,5,756,OK,,,,,,,,,,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2023-02-10,2023-03-13,2023-04-10,,2023-06-15,2023-07-05,,,,,,False,False,False
254,1694,RIZAL,2023,0.0,3000,1000,1000,0,1000,0,1000,0,1000,1000,0,9000.0,,,,6,591,,10,789,,10,628,,,,,10,733,,,,,18,816,,,,,27,100,,28,115,,,,,0,,,,2024-11-15,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2023-02-06,2023-03-10,2023-04-10,,2023-06-10,,2023-08-18,,2023-10-27,2023-11-28,,False,False,False
255,1697,RIZAL,2023,3571.0,0,2000,0,3000,0,1000,0,0,0,0,0,9571.0,27,581,ok,,,,9,783,ok,,,,15,681,ok,,,,5,758,ok,,,,,,,,,,,,,,,,0,,,,2024-11-15,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023-01-27,,2023-03-09,,2023-05-15,,2023-07-05,,,,,,False,False,False
256,1697,RIZAL,2022,1000.0,1000,0,2000,1000,1000,0,1000,1000,1000,1000,4271,14271.0,23,59,ok,13,84,ok,,,,27,"206, 221",,28,317,ok,24,339,ok,,,,10,382,ok,1,404,ok,1,448,ok,18,520,ok,22,"545, 546","546 = 1000, 545 = 3271",0,,,,2024-11-15,Anna,4271,4271,4271,4271,4271,4271,4271,4271,4271,4271,4271.0,4271.0,51252.0,2022-01-23,2022-02-13,,2022-04-27,2022-05-28,2022-06-24,,2022-08-10,2022-09-01,2022-10-01,2022-11-18,2022-12-22,False,True,False
257,1696,RIZAL,2023,0.0,2000,1000,0,0,1000,0,1000,0,2000,0,0,7000.0,,,,6,592,ok,10,787,ok,,,,,,,10,734,ok,,,,18,814,ok,,,,27,98,ok,,,,,,,0,,,,2024-11-15,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2023-02-06,2023-03-10,,,2023-06-10,,2023-08-18,,2023-10-27,,,False,False,False
258,1666,RIZAL,2024,1000.0,0,0,0,0,0,2000,1000,1000,0,0,0,5000.0,19,205,,,,,,,,,,,,,,,,,3,951,,27,881,,12,1107,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024-01-19,,,,,,2024-07-03,2024-08-27,2024-09-12,,,,False,False,False
259,1784,RIZAL,2023,0.0,3000,0,0,0,1000,1000,0,2044,0,0,0,7044.0,,,,10,761,OK,,,,,,,,,,15,740,OK,5,760,OK,,,,11,846,OK,,,,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2023-02-10,,,,2023-06-15,2023-07-05,,2023-09-11,,,,False,False,False
260,1785,RIZAL,2023,0.0,6000,0,0,0,0,1000,1000,0,0,0,0,8000.0,,,,13,767,,,,,,,,,,,,,,5,759,OK,26,820,OK,,,,,,,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2023-02-13,,,,,2023-07-05,2023-08-26,,,,,False,False,False
261,1831,RIZAL,2024,0.0,0,0,0,0,100000,20667,15000,0,50000,0,0,185667.0,,,,,,,,,,,,,,,,,"744,639",639-30K / 70K - 744-OK,18,964,JULY TO SEPTEMBER/OK,22,865,OK,,,,14,1139,OK,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,2024-07-18,2024-08-22,,2024-10-14,,,True,True,False
262,1768,RIZAL,2023,0.0,0,0,0,0,0,1000,0,0,0,0,0,1000.0,,,,,,,,,,,,,,,,,,,5,755,OK,,,,,,,,,,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,2023-07-05,,,,,,False,False,False
263,1781,RIZAL,2023,0.0,0,0,5000,3153,3253,3153,3153,3153,3153,3153,3153,30324.0,,,,,,,,,,26,659,,23,703,ok,22,748,ok,25,796,ok,25,819,ok,27,867,ok,27,71,ok,21,108,ok,19,172,ok,0,,,,2024-11-20,,3153,3153,3153,3153,3153,3153,3153,3153,3153,3153,3153.0,3153.0,37836.0,,,,2023-04-26,2023-05-23,2023-06-22,2023-07-25,2023-08-25,2023-09-27,2023-10-27,2023-11-21,2023-12-19,False,False,False
264,1781,RIZAL,2022,0.0,0,0,0,0,1500,0,0,1000,0,3000,0,5500.0,,,,,,,,,,27,231,,,,,24,341,ok,,,,,,,14,430,ok,,,,14,516,ok,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2022-04-27,,2022-06-24,,,2022-09-14,,2022-11-14,,False,False,False
265,1705,RIZAL,2023,3000.0,3000,0,0,9000,0,0,0,7500,0,0,1000,23500.0,16,572,,17,771,,,,,,,,15,680,,,,,,,,,,,5,836,,,,,,,,19,168,,0,,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000.0,1000.0,12000.0,2023-01-16,2023-02-17,,,2023-05-15,,,,2023-09-05,,,2023-12-19,False,False,False
266,1729,RIZAL,2023,2625.0,2625,2625,2625,0,5400,0,5250,2625,0,5250,0,29025.0,18,576,,9,597,,13,790,,10,626,,,,,,"747,714","JUNE 3 AND JUNE 21,2023",,,,9,854,,18,857,,,,,,"128,111","NOV. 17&NOV. 28,2023",,,,0,,,,2024-11-19,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023-01-18,2023-02-09,2023-03-13,2023-04-10,,,,2023-08-09,2023-09-18,,,,True,True,False
267,1729,RIZAL,2022,0.0,0,0,0,500,0,500,1150,1000,500,500,2625,6775.0,,,,,,,,,,23,217,,28,313,,,,,10,360,,3,370,,14,428,,28,484,,3,495,,8,537,,0,,,,2024-11-19,,2625,2625,2625,2625,2625,2625,2625,2625,2625,2625,2625.0,2625.0,31500.0,,,,2022-04-23,2022-05-28,,2022-07-10,2022-08-03,2022-09-14,2022-10-28,2022-11-03,2022-12-08,False,False,False
268,1719,RIZAL,2023,0.0,6000,0,0,0,4000,0,0,0,5000,0,0,15000.0,,,,10,760,,,,,,,,,,,15,745,,,,,,,,,,,26,69,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2023-02-10,,,,2023-06-15,,,,2023-10-26,,,False,False,False
269,1718,RIZAL,2023,0.0,6000,0,0,0,4000,0,0,0,5000,0,0,15000.0,,,,10,759,,,,,,,,,,,15,744,,,,,,,,,,,26,70,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2023-02-10,,,,2023-06-15,,,,2023-10-26,,,False,False,False
